File,ID_x,ID_y
RR58_7x_obl_4_5907.jpg,long_fecal_pellet,long_fecal_pellet
RR9_20x_obl_7a_188.jpg,long_fecal_pellet,aggregate
RR53_7x_obl_6_10185.jpg,long_fecal_pellet,long_fecal_pellet
RR58_7x_obl_2_10206.jpg,long_fecal_pellet,large_loose_pellet
RR58_7x_obl_6_8479.jpg,long_fecal_pellet,long_fecal_pellet
RR9_20x_obl_8a_8565.jpg,long_fecal_pellet,aggregate
RR7_20x_obl_26a_779.jpg,long_fecal_pellet,long_fecal_pellet
RR58_7x_obl_9_5579.jpg,long_fecal_pellet,long_fecal_pellet
RR9_20x_obl_6b_2824.jpg,long_fecal_pellet,zooplankton_part
RR23_20x_obl_31c_724.jpg,long_fecal_pellet,long_fecal_pellet
RR54_20x_obl_14c_16988.jpg,long_fecal_pellet,long_fecal_pellet
RR54_7x_obl_2_20490.jpg,long_fecal_pellet,long_fecal_pellet
RR23_7x_obl_6_1113.jpg,long_fecal_pellet,long_fecal_pellet
RR1_7x_obl_17_10106.jpg,long_fecal_pellet,long_fecal_pellet
RR23_7x_obl_3_12548.jpg,long_fecal_pellet,copepod
RR62_7x_obl_15_19107.jpg,long_fecal_pellet,long_fecal_pellet
RR6_20x_obl_20b_5147.jpg,long_fecal_pellet,long_fecal_pellet
RR53_7x_obl_7_15689.jpg,long_fecal_pellet,long_fecal_pellet
RR53_20x_obl_26c_8066.jpg,long_fecal_pellet,long_fecal_pellet
RR54_20x_obl_16b_14786.jpg,long_fecal_pellet,long_fecal_pellet
RR23_20x_obl_9b_10730.jpg,long_fecal_pellet,long_fecal_pellet
RR54_20x_obl_19a_13725.jpg,long_fecal_pellet,long_fecal_pellet
RR7_20x_obl_29b_649.jpg,long_fecal_pellet,long_fecal_pellet
RR29_20x_obl_26b_8527.jpg,long_fecal_pellet,long_fecal_pellet
RR58_7x_obl_3_13795.jpg,long_fecal_pellet,large_loose_pellet
RR54_7x_obl_9_9439.jpg,long_fecal_pellet,long_fecal_pellet
RR6_20x_obl_5a_8854.jpg,long_fecal_pellet,long_fecal_pellet
RR53_20x_obl_14c_1193.jpg,long_fecal_pellet,long_fecal_pellet
RR24_20x_obl_14a_12216.jpg,long_fecal_pellet,copepod
RR58_7x_obl_5_15902.jpg,long_fecal_pellet,large_loose_pellet
RR1_20x_obl_35c_18327.jpg,long_fecal_pellet,long_fecal_pellet
RR9_7x_obl_5_3196.jpg,long_fecal_pellet,large_loose_pellet
RR1_20x_obl_26b_6547.jpg,long_fecal_pellet,long_fecal_pellet
RR58_20x_obl_32b_11591.jpg,long_fecal_pellet,long_fecal_pellet
RR54_7x_obl_5_18821.jpg,long_fecal_pellet,long_fecal_pellet
RR58_7x_obl_12_14590.jpg,long_fecal_pellet,long_fecal_pellet
RR1_20x_obl_21a_6025.jpg,long_fecal_pellet,long_fecal_pellet
RR9_20x_obl_22a_5614.jpg,long_fecal_pellet,long_fecal_pellet
RR58_20x_obl_40a_8120.jpg,long_fecal_pellet,long_fecal_pellet
RR6_20x_obl_35b_3003.jpg,long_fecal_pellet,long_fecal_pellet
RR1_20x_obl_10c_958.jpg,long_fecal_pellet,long_fecal_pellet
RR5_7x_obl_13_26837.jpg,long_fecal_pellet,long_fecal_pellet
RR54_7x_obl_12_14642.jpg,long_fecal_pellet,long_fecal_pellet
RR62_7x_obl_4_4894.jpg,long_fecal_pellet,long_fecal_pellet
RR8_7x_obl_5_724.jpg,long_fecal_pellet,zooplankton_part
RR1_20x_obl_27c_16687.jpg,long_fecal_pellet,long_fecal_pellet
RR54_20x_obl_1b_14926.jpg,long_fecal_pellet,long_fecal_pellet
RR4_20x_obl_25b_7892.jpg,long_fecal_pellet,fiber
RR28_20x_obl_4a_11258.jpg,long_fecal_pellet,long_fecal_pellet
RR5_7x_obl_4_29919.jpg,long_fecal_pellet,large_loose_pellet
RR6_50x_obl_7a_1096.jpg,long_fecal_pellet,long_fecal_pellet
RR53_20x_obl_13a_20799.jpg,long_fecal_pellet,long_fecal_pellet
RR59_7x_obl_10_6722.jpg,long_fecal_pellet,long_fecal_pellet
RR1_20x_obl_39a_8734.jpg,long_fecal_pellet,zooplankton_part
RR1_7x_obl_9_4107.jpg,long_fecal_pellet,long_fecal_pellet
RR58_7x_obl_4_6219.jpg,long_fecal_pellet,long_fecal_pellet
RR29_20x_obl_26b_8507.jpg,long_fecal_pellet,long_fecal_pellet
RR58_20x_obl_27b_16481.jpg,long_fecal_pellet,long_fecal_pellet
RR54_20x_obl_21b_120.jpg,long_fecal_pellet,long_fecal_pellet
RR61_20x_obl_5c_12700.jpg,long_fecal_pellet,long_fecal_pellet
RR24_20x_obl_8b_14953.jpg,long_fecal_pellet,long_fecal_pellet
RR24_20x_obl_3b_9.jpg,long_fecal_pellet,aggregate
RR59_20x_obl_17b_18460.jpg,long_fecal_pellet,long_fecal_pellet
RR1_7x_obl_19_4467.jpg,long_fecal_pellet,long_fecal_pellet
RR31_20x_obl_19a_9614.jpg,long_fecal_pellet,long_fecal_pellet
RR23_7x_obl_16_8476.jpg,long_fecal_pellet,zooplankton_part
RR23_7x_obl_15_9263.jpg,long_fecal_pellet,long_fecal_pellet
RR58_7x_obl_11_7178.jpg,long_fecal_pellet,long_fecal_pellet
RR24_20x_obl_6b_14627.jpg,long_fecal_pellet,aggregate
RR54_20x_obl_39b_1342.jpg,long_fecal_pellet,long_fecal_pellet
RR23_20x_obl_30b_8394.jpg,long_fecal_pellet,long_fecal_pellet
RR8_20x_obl_2b_4840.jpg,long_fecal_pellet,zooplankton_part
RR58_20x_obl_36b_19886.jpg,long_fecal_pellet,long_fecal_pellet
RR7_7x_obl_8_1901.jpg,long_fecal_pellet,long_fecal_pellet
RR1_7x_obl_6_11760.jpg,long_fecal_pellet,long_fecal_pellet
RR58_7x_obl_14_17758.jpg,long_fecal_pellet,long_fecal_pellet
RR7_50x_obl_7b_2433.jpg,long_fecal_pellet,dense_detritus
RR1_7x_obl_13_16601.jpg,long_fecal_pellet,long_fecal_pellet
RR6_7x_obl_11_11263.jpg,long_fecal_pellet,amphipod
RR53_20x_obl_24b_13688.jpg,long_fecal_pellet,fiber
RR6_7x_obl_6_13268.jpg,long_fecal_pellet,long_fecal_pellet
RR54_20x_obl_35b_8823.jpg,long_fecal_pellet,long_fecal_pellet
RR1_7x_obl_9_4177.jpg,long_fecal_pellet,long_fecal_pellet
RR53_20x_obl_3c_24745.jpg,long_fecal_pellet,long_fecal_pellet
RR4_7x_obl_13_4850.jpg,long_fecal_pellet,long_fecal_pellet
RR1_50x_obl_12d_2090.jpg,long_fecal_pellet,long_fecal_pellet
RR1_20x_obl_39b_14187.jpg,long_fecal_pellet,zooplankton_part
RR54_20x_obl_4c_13282.jpg,long_fecal_pellet,long_fecal_pellet
RR58_20x_obl_1c_5241.jpg,long_fecal_pellet,long_fecal_pellet
RR58_20x_obl_18a_16774.jpg,long_fecal_pellet,long_fecal_pellet
RR1_20x_obl_10b_16042.jpg,long_fecal_pellet,long_fecal_pellet
RR1_20x_obl_40a_7680.jpg,long_fecal_pellet,long_fecal_pellet
RR60_50x_obl_3d_582.jpg,long_fecal_pellet,long_fecal_pellet
RR53_7x_obl_1_8974.jpg,long_fecal_pellet,long_fecal_pellet
RR1_20x_obl_24b_19592.jpg,long_fecal_pellet,long_fecal_pellet
RR1_7x_obl_9_4029.jpg,long_fecal_pellet,long_fecal_pellet
RR53_20x_obl_12c_1067.jpg,long_fecal_pellet,long_fecal_pellet
RR58_7x_obl_3_13465.jpg,long_fecal_pellet,long_fecal_pellet
RR54_20x_obl_10b_5560.jpg,long_fecal_pellet,long_fecal_pellet
RR11_20x_obl_3b_14.jpg,long_fecal_pellet,long_fecal_pellet
RR53_20x_obl_1b_22652.jpg,long_fecal_pellet,long_fecal_pellet
RR58_7x_obl_13_17114.jpg,long_fecal_pellet,long_fecal_pellet
RR58_20x_obl_38b_6232.jpg,long_fecal_pellet,long_fecal_pellet
RR54_20x_obl_17c_16334.jpg,long_fecal_pellet,long_fecal_pellet
RR29_20x_obl_26a_6452.jpg,long_fecal_pellet,long_fecal_pellet
RR54_20x_obl_14b_11581.jpg,long_fecal_pellet,long_fecal_pellet
RR23_20x_obl_22c_3338.jpg,long_fecal_pellet,long_fecal_pellet
RR1_20x_obl_1a_1483.jpg,long_fecal_pellet,long_fecal_pellet
RR1_20x_obl_28a_3977.jpg,long_fecal_pellet,fiber
RR7_20x_obl_31b_61.jpg,long_fecal_pellet,long_fecal_pellet
RR23_7x_obl_7_3155.jpg,long_fecal_pellet,long_fecal_pellet
RR58_20x_obl_4b_8961.jpg,long_fecal_pellet,long_fecal_pellet
RR1_20x_obl_9b_4758.jpg,long_fecal_pellet,long_fecal_pellet
RR28_7x_obl_8_2832.jpg,long_fecal_pellet,long_fecal_pellet
RR23_7x_obl_8_18142.jpg,long_fecal_pellet,dense_detritus
RR62_7x_obl_5_13141.jpg,long_fecal_pellet,large_loose_pellet
RR53_20x_obl_40c_24472.jpg,long_fecal_pellet,long_fecal_pellet
RR58_7x_obl_4_5758.jpg,long_fecal_pellet,long_fecal_pellet
RR6_7x_obl_1_6634.jpg,long_fecal_pellet,long_fecal_pellet
RR23_20x_obl_33b_3042.jpg,long_fecal_pellet,unidentifiable
RR1_20x_obl_12b_19275.jpg,long_fecal_pellet,long_fecal_pellet
RR29_20x_obl_23a_1084.jpg,long_fecal_pellet,long_fecal_pellet
RR54_7x_obl_8_5644.jpg,long_fecal_pellet,long_fecal_pellet
RR24_20x_obl_5b_4260.jpg,long_fecal_pellet,long_fecal_pellet
RR58_7x_obl_8_781.jpg,long_fecal_pellet,large_loose_pellet
RR58_7x_obl_13_16234.jpg,long_fecal_pellet,long_fecal_pellet
RR57_20x_obl_40a_11576.jpg,long_fecal_pellet,long_fecal_pellet
RR53_20x_obl_11b_20755.jpg,long_fecal_pellet,long_fecal_pellet
RR1_20x_obl_14a_5370.jpg,long_fecal_pellet,long_fecal_pellet
RR7_20x_obl_38a_5429.jpg,unidentifiable,aggregate
RR29_20x_obl_18a_5596.jpg,unidentifiable,fiber
RR60_50x_obl_9d_776.jpg,unidentifiable,unidentifiable
RR11_50x_obl_15a_2457.jpg,unidentifiable,fiber
RR27_20x_obl_23a_11689.jpg,unidentifiable,unidentifiable
RR6_50x_obl_16d_35.jpg,unidentifiable,unidentifiable
RR33_115x_obl_1g_172.jpg,unidentifiable,unidentifiable
RR58_50x_obl_9a_2094.jpg,unidentifiable,unidentifiable
RR30_115x_obl_8d_424.jpg,unidentifiable,unidentifiable
RR55_115x_obl_6h_617.jpg,unidentifiable,unidentifiable
RR60_20x_obl_20a_9303.jpg,unidentifiable,unidentifiable
RR1_115x_obl_6c_179.jpg,unidentifiable,unidentifiable
RR1_50x_obl_6c_2475.jpg,unidentifiable,unidentifiable
RR1_20x_obl_8a_7284.jpg,unidentifiable,unidentifiable
RR31_50x_obl_12d_514.jpg,unidentifiable,unidentifiable
RR55_115x_obl_4f_74.jpg,unidentifiable,unidentifiable
RR6_20x_obl_22b_14.jpg,unidentifiable,copepod
RR33_115x_obl_15d_442.jpg,unidentifiable,unidentifiable
RR54_20x_obl_29b_8239.jpg,unidentifiable,long_fecal_pellet
RR7_20x_obl_21c_8835.jpg,unidentifiable,unidentifiable
RR25_7x_obl_14_503.jpg,unidentifiable,zooplankton_part
RR60_20x_obl_31c_6509.jpg,unidentifiable,unidentifiable
RR30_115x_obl_15g_188.jpg,unidentifiable,unidentifiable
RR4_50x_obl_4b_5160.jpg,unidentifiable,unidentifiable
RR10_7x_obl_12_6773.jpg,unidentifiable,unidentifiable
RR23_50x_obl_4e_1559.jpg,unidentifiable,fiber
RR25_115x_obl_6c_595.jpg,unidentifiable,unidentifiable
RR1_115x_obl_6h_334.jpg,unidentifiable,unidentifiable
RR53_20x_obl_9c_850.jpg,unidentifiable,unidentifiable
RR62_50x_obl_11c_1605.jpg,unidentifiable,unidentifiable
RR31_20x_obl_13b_2733.jpg,unidentifiable,unidentifiable
RR54_20x_obl_11c_12792.jpg,unidentifiable,zooplankton_part
RR32_20x_obl_26c_10186.jpg,unidentifiable,unidentifiable
RR30_20x_obl_27a_802.jpg,unidentifiable,zooplankton_part
RR29_20x_obl_5b_5707.jpg,unidentifiable,unidentifiable
RR31_20x_obl_18c_10009.jpg,unidentifiable,unidentifiable
RR10_115x_obl_7b_362.jpg,unidentifiable,aggregate
RR54_20x_obl_18a_4398.jpg,unidentifiable,unidentifiable
RR23_115x_obl_1g_64.jpg,unidentifiable,unidentifiable
RR9_20x_obl_28c_13898.jpg,unidentifiable,unidentifiable
RR56_50x_obl_12a_4893.jpg,unidentifiable,unidentifiable
RR54_115x_obl_13c_297.jpg,unidentifiable,unidentifiable
RR62_115x_obl_5c_417.jpg,unidentifiable,unidentifiable
RR25_20x_obl_4b_7315.jpg,unidentifiable,unidentifiable
RR54_115x_obl_8b_327.jpg,unidentifiable,unidentifiable
RR25_20x_obl_6a_12125.jpg,unidentifiable,unidentifiable
RR8_115x_obl_7f_1490.jpg,unidentifiable,unidentifiable
RR62_50x_obl_10a_990.jpg,unidentifiable,unidentifiable
RR6_50x_obl_14c_1403.jpg,unidentifiable,zooplankton_part
RR6_20x_obl_3a_6205.jpg,unidentifiable,unidentifiable
RR62_50x_obl_5e_287.jpg,unidentifiable,unidentifiable
RR9_20x_obl_36a_494.jpg,unidentifiable,unidentifiable
RR54_50x_obl_16b_340.jpg,unidentifiable,unidentifiable
RR55_20x_obl_13c_2482.jpg,unidentifiable,unidentifiable
RR23_20x_obl_18a_6921.jpg,unidentifiable,unidentifiable
RR59_20x_obl_20b_7860.jpg,unidentifiable,unidentifiable
RR54_20x_obl_18c_9015.jpg,unidentifiable,unidentifiable
RR25_20x_obl_2b_7307.jpg,unidentifiable,unidentifiable
RR8_115x_obl_2h_1497.jpg,unidentifiable,unidentifiable
RR1_50x_obl_6c_2477.jpg,unidentifiable,unidentifiable
RR1_50x_obl_5c_2641.jpg,unidentifiable,unidentifiable
RR4_50x_obl_13e_1452.jpg,unidentifiable,unidentifiable
RR8_20x_obl_3c_2083.jpg,unidentifiable,unidentifiable
RR59_20x_obl_12b_18608.jpg,unidentifiable,unidentifiable
RR27_50x_obl_11a_1542.jpg,unidentifiable,unidentifiable
RR53_115x_obl_5a_325.jpg,unidentifiable,unidentifiable
RR27_115x_obl_4e_434.jpg,unidentifiable,unidentifiable
RR33_115x_obl_10a_297.jpg,unidentifiable,unidentifiable
RR27_20x_obl_40c_1251.jpg,unidentifiable,unidentifiable
RR10_7x_obl_9_14301.jpg,unidentifiable,unidentifiable
RR53_20x_obl_13b_2470.jpg,unidentifiable,unidentifiable
RR6_20x_obl_6a_4781.jpg,unidentifiable,unidentifiable
RR8_50x_obl_12b_1329.jpg,unidentifiable,unidentifiable
RR8_20x_obl_5a_1521.jpg,unidentifiable,unidentifiable
RR31_115x_obl_1e_248.jpg,unidentifiable,unidentifiable
RR29_50x_obl_5e_1598.jpg,unidentifiable,fiber
RR9_50x_obl_4d_3896.jpg,unidentifiable,unidentifiable
RR5_20x_obl_26b_3177.jpg,unidentifiable,fiber
RR24_20x_obl_21a_14304.jpg,unidentifiable,fiber
RR23_115x_obl_15h_383.jpg,unidentifiable,unidentifiable
RR33_115x_obl_11e_512.jpg,unidentifiable,unidentifiable
RR58_20x_obl_13a_12738.jpg,unidentifiable,unidentifiable
RR8_20x_obl_1a_6568.jpg,unidentifiable,unidentifiable
RR23_20x_obl_39a_1496.jpg,unidentifiable,unidentifiable
RR1_20x_obl_5c_18549.jpg,unidentifiable,unidentifiable
RR33_20x_obl_24b_2647.jpg,unidentifiable,fiber
RR58_20x_obl_22c_19812.jpg,unidentifiable,long_fecal_pellet
RR23_20x_obl_15a_4063.jpg,unidentifiable,unidentifiable
RR25_115x_obl_5e_631.jpg,unidentifiable,unidentifiable
RR53_50x_obl_15c_262.jpg,unidentifiable,unidentifiable
RR61_20x_obl_12b_4930.jpg,unidentifiable,unidentifiable
RR58_20x_obl_31b_8709.jpg,unidentifiable,aggregate
RR53_20x_obl_24b_13731.jpg,unidentifiable,aggregate
RR4_115x_obl_7f_202.jpg,unidentifiable,unidentifiable
RR1_20x_obl_9b_4803.jpg,unidentifiable,unidentifiable
RR56_20x_obl_33a_5115.jpg,unidentifiable,unidentifiable
RR4_20x_obl_24c_306.jpg,unidentifiable,copepod
RR23_20x_obl_13b_8194.jpg,unidentifiable,unidentifiable
RR58_20x_obl_15a_1228.jpg,unidentifiable,unidentifiable
RR56_115x_obl_9a_341.jpg,unidentifiable,unidentifiable
RR56_50x_obl_19a_4879.jpg,unidentifiable,unidentifiable
RR30_20x_obl_15b_10563.jpg,unidentifiable,unidentifiable
RR57_20x_obl_4b_1478.jpg,unidentifiable,unidentifiable
RR28_20x_obl_1c_10185.jpg,unidentifiable,unidentifiable
RR26_20x_obl_6b_9432.jpg,unidentifiable,unidentifiable
RR59_20x_obl_12b_18630.jpg,unidentifiable,zooplankton_part
RR62_115x_obl_1a_333.jpg,unidentifiable,unidentifiable
RR55_115x_obl_5c_354.jpg,unidentifiable,unidentifiable
RR55_115x_obl_4f_73.jpg,unidentifiable,unidentifiable
RR6_20x_obl_24c_7549.jpg,unidentifiable,copepod
RR10_7x_obl_10_17115.jpg,unidentifiable,unidentifiable
RR62_50x_obl_7d_982.jpg,unidentifiable,unidentifiable
RR23_20x_obl_19b_7014.jpg,unidentifiable,unidentifiable
RR1_115x_obl_10d_640.jpg,unidentifiable,unidentifiable
RR25_20x_obl_32b_19036.jpg,unidentifiable,unidentifiable
RR10_20x_obl_20b_1275.jpg,unidentifiable,unidentifiable
RR7_20x_obl_24c_8545.jpg,unidentifiable,unidentifiable
RR9_20x_obl_1a_14083.jpg,unidentifiable,unidentifiable
RR55_115x_obl_1h_259.jpg,unidentifiable,unidentifiable
RR11_20x_obl_38c_11434.jpg,unidentifiable,aggregate
RR55_115x_obl_4e_714.jpg,unidentifiable,unidentifiable
RR23_20x_obl_25a_6135.jpg,unidentifiable,unidentifiable
RR58_20x_obl_37b_19562.jpg,unidentifiable,unidentifiable
RR6_115x_obl_9b_177.jpg,unidentifiable,unidentifiable
RR5_115x_obl_2g_437.jpg,unidentifiable,unidentifiable
RR4_20x_obl_28c_16736.jpg,unidentifiable,unidentifiable
RR1_20x_obl_31b_12264.jpg,unidentifiable,unidentifiable
RR58_20x_obl_30a_2413.jpg,unidentifiable,unidentifiable
RR59_20x_obl_38c_3724.jpg,unidentifiable,unidentifiable
RR60_50x_obl_18c_963.jpg,unidentifiable,unidentifiable
RR11_7x_obl_18_5677.jpg,unidentifiable,unidentifiable
RR55_115x_obl_10c_498.jpg,unidentifiable,unidentifiable
RR23_115x_obl_5e_226.jpg,unidentifiable,unidentifiable
RR55_20x_obl_25a_2810.jpg,unidentifiable,unidentifiable
RR33_115x_obl_5c_27.jpg,unidentifiable,unidentifiable
RR53_20x_obl_20b_1795.jpg,unidentifiable,unidentifiable
RR25_20x_obl_13a_8241.jpg,unidentifiable,unidentifiable
RR28_20x_obl_14c_7328.jpg,unidentifiable,unidentifiable
RR30_20x_obl_25a_5670.jpg,unidentifiable,unidentifiable
RR60_115x_obl_1a_119.jpg,unidentifiable,unidentifiable
RR1_115x_obl_3a_477.jpg,unidentifiable,unidentifiable
RR53_20x_obl_16b_21587.jpg,unidentifiable,unidentifiable
RR5_115x_obl_2b_174.jpg,unidentifiable,phytoplankton
RR55_115x_obl_2c_440.jpg,unidentifiable,unidentifiable
RR62_115x_obl_3a_47.jpg,unidentifiable,unidentifiable
RR1_20x_obl_2b_10890.jpg,unidentifiable,unidentifiable
RR58_20x_obl_20b_19233.jpg,unidentifiable,aggregate
RR56_115x_obl_5e_1030.jpg,unidentifiable,unidentifiable
RR9_115x_obl_1b_578.jpg,unidentifiable,unidentifiable
RR53_115x_obl_4g_428.jpg,unidentifiable,unidentifiable
RR55_7x_obl_5_8731.jpg,unidentifiable,unidentifiable
RR25_50x_obl_3b_209.jpg,unidentifiable,unidentifiable
RR28_20x_obl_12a_1056.jpg,unidentifiable,unidentifiable
RR9_115x_obl_1b_587.jpg,unidentifiable,unidentifiable
RR53_20x_obl_5c_9888.jpg,unidentifiable,unidentifiable
RR11_7x_obl_1_2860.jpg,unidentifiable,unidentifiable
RR61_20x_obl_10c_11188.jpg,unidentifiable,unidentifiable
RR30_50x_obl_4b_145.jpg,unidentifiable,aggregate
RR23_20x_obl_35a_7046.jpg,unidentifiable,unidentifiable
RR23_20x_obl_36a_8619.jpg,unidentifiable,unidentifiable
RR11_20x_obl_30c_17336.jpg,unidentifiable,unidentifiable
RR32_20x_obl_37b_595.jpg,unidentifiable,unidentifiable
RR7_20x_obl_39a_2533.jpg,unidentifiable,copepod
RR4_20x_obl_28c_16735.jpg,unidentifiable,unidentifiable
RR30_20x_obl_38a_22466.jpg,unidentifiable,unidentifiable
RR4_50x_obl_17b_6520.jpg,unidentifiable,unidentifiable
RR26_20x_obl_38a_7087.jpg,unidentifiable,unidentifiable
RR55_20x_obl_8a_10044.jpg,unidentifiable,unidentifiable
RR27_20x_obl_7c_3736.jpg,unidentifiable,unidentifiable
RR4_20x_obl_31b_6204.jpg,unidentifiable,aggregate
RR25_50x_obl_17e_286.jpg,unidentifiable,unidentifiable
RR23_20x_obl_22b_1635.jpg,unidentifiable,aggregate
RR56_20x_obl_5a_933.jpg,unidentifiable,unidentifiable
RR62_20x_obl_10a_1603.jpg,unidentifiable,unidentifiable
RR5_115x_obl_9f_247.jpg,unidentifiable,unidentifiable
RR7_115x_obl_5h_103.jpg,unidentifiable,unidentifiable
RR23_20x_obl_14a_14057.jpg,unidentifiable,unidentifiable
RR9_115x_obl_10e_920.jpg,unidentifiable,unidentifiable
RR56_20x_obl_3b_275.jpg,unidentifiable,unidentifiable
RR23_20x_obl_3a_2969.jpg,unidentifiable,copepod
RR33_20x_obl_36a_626.jpg,unidentifiable,unidentifiable
RR10_115x_obl_10b_854.jpg,unidentifiable,unidentifiable
RR4_50x_obl_16b_5213.jpg,unidentifiable,phytoplankton
RR53_20x_obl_11a_7155.jpg,unidentifiable,unidentifiable
RR9_20x_obl_22a_5580.jpg,unidentifiable,unidentifiable
RR54_20x_obl_19b_5229.jpg,unidentifiable,unidentifiable
RR24_20x_obl_8b_14948.jpg,unidentifiable,aggregate
RR58_20x_obl_20b_19240.jpg,unidentifiable,unidentifiable
RR56_20x_obl_2a_7548.jpg,unidentifiable,unidentifiable
RR30_20x_obl_33a_5250.jpg,unidentifiable,unidentifiable
RR56_20x_obl_9c_5724.jpg,unidentifiable,unidentifiable
RR58_20x_obl_38a_5473.jpg,unidentifiable,unidentifiable
RR58_115x_obl_2f_85.jpg,unidentifiable,unidentifiable
RR33_115x_obl_10b_308.jpg,unidentifiable,fiber
RR7_20x_obl_8c_6030.jpg,unidentifiable,unidentifiable
RR25_20x_obl_13b_12836.jpg,unidentifiable,unidentifiable
RR27_20x_obl_22c_8507.jpg,unidentifiable,unidentifiable
RR8_115x_obl_5a_788.jpg,unidentifiable,unidentifiable
RR26_50x_obl_2e_149.jpg,unidentifiable,unidentifiable
RR11_115x_obl_10e_108.jpg,unidentifiable,unidentifiable
